student_id,week_number,month,total_classes,attended_classes,percentage
323,14,November,19,18,94.74
324,1,August,25,21,84.0
324,2,August,21,18,85.71
324,3,August,18,15,83.33
324,4,August,24,19,79.17
324,5,September,19,15,78.95
324,6,September,19,16,84.21
324,7,September,23,18,78.26
324,8,September,25,18,72.0
324,9,October,20,14,70.0
324,10,October,24,16,66.67
324,11,October,24,17,70.83
324,12,October,22,15,68.18
324,13,November,22,14,63.64
324,14,November,24,15,62.5
325,1,August,23,20,86.96
325,2,August,22,20,90.91
325,3,August,24,21,87.5
325,4,August,19,17,89.47
325,5,September,24,21,87.5
325,6,September,20,18,90.0
325,7,September,19,17,89.47
325,8,September,23,20,86.96
325,9,October,20,18,90.0
325,10,October,23,20,86.96
325,11,October,21,19,90.48
325,12,October,22,19,86.36
325,13,November,25,20,80.0
325,14,November,22,19,86.36
326,1,August,19,16,84.21
326,2,August,24,20,83.33
326,3,August,18,15,83.33
326,4,August,22,17,77.27
326,5,September,24,19,79.17
326,6,September,18,14,77.78
326,7,September,23,17,73.91
326,8,September,23,17,73.91
326,9,October,20,14,70.0
326,10,October,24,17,70.83
326,11,October,18,12,66.67
326,12,October,24,15,62.5
326,13,November,23,15,65.22
326,14,November,23,15,65.22
327,1,August,22,20,90.91
327,2,August,22,19,86.36
327,3,August,19,16,84.21
327,4,August,21,17,80.95
327,5,September,18,14,77.78
327,6,September,24,17,70.83
327,7,September,21,15,71.43
327,8,September,24,17,70.83
327,9,October,19,13,68.42
327,10,October,25,15,60.0
327,11,October,19,11,57.89
327,12,October,25,15,60.0
327,13,November,22,12,54.55
327,14,November,25,13,52.0
328,1,August,20,17,85.0
328,2,August,21,17,80.95
328,3,August,18,14,77.78
328,4,August,21,16,76.19
328,5,September,20,16,80.0
328,6,September,24,17,70.83
328,7,September,20,15,75.0
328,8,September,23,16,69.57
328,9,October,19,12,63.16
328,10,October,19,12,63.16
328,11,October,20,13,65.0
328,12,October,22,13,59.09
328,13,November,25,15,60.0
328,14,November,23,13,56.52
329,1,August,24,19,79.17
329,2,August,23,18,78.26
329,3,August,23,18,78.26
329,4,August,19,15,78.95
329,5,September,23,18,78.26
329,6,September,20,16,80.0
329,7,September,22,16,72.73
329,8,September,25,17,68.0
329,9,October,24,16,66.67
329,10,October,21,14,66.67
329,11,October,21,14,66.67
329,12,October,25,16,64.0
329,13,November,20,13,65.0
329,14,November,22,12,54.55
330,1,August,19,18,94.74
330,2,August,21,20,95.24
330,3,August,20,19,95.0
330,4,August,21,19,90.48
330,5,September,23,21,91.3
330,6,September,21,19,90.48
330,7,September,25,23,92.0
330,8,September,20,18,90.0
330,9,October,22,20,90.91
330,10,October,19,17,89.47
330,11,October,22,20,90.91
330,12,October,23,20,86.96
330,13,November,21,19,90.48
330,14,November,20,18,90.0
331,1,August,19,16,84.21
331,2,August,25,21,84.0
331,3,August,21,16,76.19
331,4,August,23,17,73.91
331,5,September,22,16,72.73
331,6,September,19,12,63.16
331,7,September,21,13,61.9
331,8,September,25,15,60.0
331,9,October,18,10,55.56
331,10,October,20,11,55.0
331,11,October,19,10,52.63
331,12,October,19,9,47.37
331,13,November,25,11,44.0
331,14,November,22,8,36.36
332,1,August,24,20,83.33
332,2,August,18,15,83.33
332,3,August,23,19,82.61
332,4,August,22,19,86.36
332,5,September,25,22,88.0
332,6,September,23,19,82.61
332,7,September,25,21,84.0
332,8,September,25,20,80.0
332,9,October,25,21,84.0
332,10,October,20,17,85.0
332,11,October,19,16,84.21
332,12,October,25,21,84.0
332,13,November,21,17,80.95
332,14,November,25,20,80.0
333,1,August,24,19,79.17
333,2,August,18,14,77.78
333,3,August,21,17,80.95
333,4,August,19,14,73.68
333,5,September,22,15,68.18
333,6,September,23,17,73.91
333,7,September,24,16,66.67
333,8,September,23,15,65.22
333,9,October,21,13,61.9
333,10,October,23,14,60.87
333,11,October,19,11,57.89
333,12,October,21,13,61.9
333,13,November,21,12,57.14
333,14,November,19,10,52.63
334,1,August,25,21,84.0
334,2,August,19,16,84.21
334,3,August,24,20,83.33
334,4,August,18,15,83.33
334,5,September,25,21,84.0
334,6,September,22,18,81.82
334,7,September,22,19,86.36
334,8,September,24,21,87.5
334,9,October,18,15,83.33
334,10,October,23,19,82.61
334,11,October,18,14,77.78
334,12,October,25,22,88.0
334,13,November,20,16,80.0
334,14,November,19,16,84.21
335,1,August,20,19,95.0
335,2,August,21,19,90.48
335,3,August,18,17,94.44
335,4,August,20,19,95.0
335,5,September,21,20,95.24
335,6,September,22,21,95.45
335,7,September,19,18,94.74
335,8,September,18,17,94.44
335,9,October,23,22,95.65
335,10,October,19,18,94.74
335,11,October,20,19,95.0
335,12,October,23,22,95.65
335,13,November,22,21,95.45
335,14,November,23,22,95.65
336,1,August,25,22,88.0
336,2,August,22,19,86.36
336,3,August,20,16,80.0
336,4,August,18,14,77.78
336,5,September,18,14,77.78
336,6,September,23,17,73.91
336,7,September,23,17,73.91
336,8,September,18,13,72.22
336,9,October,19,15,78.95
336,10,October,23,16,69.57
336,11,October,19,12,63.16
336,12,October,23,16,69.57
336,13,November,22,14,63.64
336,14,November,24,16,66.67
337,1,August,25,22,88.0
337,2,August,24,21,87.5
337,3,August,21,18,85.71
337,4,August,18,16,88.89
337,5,September,25,22,88.0
337,6,September,21,19,90.48
337,7,September,23,20,86.96
337,8,September,23,20,86.96
337,9,October,24,21,87.5
337,10,October,19,17,89.47
337,11,October,24,21,87.5
337,12,October,19,17,89.47
337,13,November,19,18,94.74
337,14,November,22,19,86.36
338,1,August,25,24,96.0
338,2,August,23,19,82.61
338,3,August,19,16,84.21
338,4,August,21,17,80.95
338,5,September,25,19,76.0
338,6,September,23,17,73.91
338,7,September,21,14,66.67
338,8,September,25,17,68.0
338,9,October,19,13,68.42
338,10,October,23,14,60.87
338,11,October,20,12,60.0
338,12,October,25,14,56.0
338,13,November,23,13,56.52
338,14,November,25,12,48.0
339,1,August,25,23,92.0
339,2,August,22,20,90.91
339,3,August,24,21,87.5
339,4,August,20,18,90.0
339,5,September,25,23,92.0
339,6,September,25,22,88.0
339,7,September,24,21,87.5
339,8,September,21,19,90.48
339,9,October,19,16,84.21
339,10,October,19,17,89.47
339,11,October,25,22,88.0
339,12,October,24,21,87.5
339,13,November,18,16,88.89
339,14,November,21,18,85.71
340,1,August,20,17,85.0
340,2,August,24,20,83.33
340,3,August,22,18,81.82
340,4,August,18,16,88.89
340,5,September,25,22,88.0
340,6,September,25,21,84.0
340,7,September,22,18,81.82
340,8,September,20,17,85.0
340,9,October,22,19,86.36
340,10,October,22,20,90.91
340,11,October,19,17,89.47
340,12,October,22,19,86.36
340,13,November,18,16,88.89
340,14,November,21,18,85.71
341,1,August,22,21,95.45
341,2,August,19,18,94.74
341,3,August,23,22,95.65
341,4,August,24,22,91.67
341,5,September,18,17,94.44
341,6,September,21,19,90.48
341,7,September,23,21,91.3
341,8,September,18,17,94.44
341,9,October,24,22,91.67
341,10,October,21,19,90.48
341,11,October,20,18,90.0
341,12,October,19,19,100.0
341,13,November,19,18,94.74
341,14,November,25,23,92.0
342,1,August,22,19,86.36
342,2,August,25,20,80.0
342,3,August,22,19,86.36
342,4,August,24,19,79.17
342,5,September,21,18,85.71
342,6,September,24,19,79.17
342,7,September,19,15,78.95
342,8,September,20,17,85.0
342,9,October,18,16,88.89
342,10,October,18,16,88.89
342,11,October,18,14,77.78
342,12,October,21,17,80.95
342,13,November,25,22,88.0
342,14,November,24,20,83.33
343,1,August,23,20,86.96
343,2,August,20,17,85.0
343,3,August,21,17,80.95
343,4,August,19,16,84.21
343,5,September,23,17,73.91
343,6,September,18,12,66.67
343,7,September,20,14,70.0
343,8,September,23,16,69.57
343,9,October,19,12,63.16
343,10,October,22,14,63.64
343,11,October,18,11,61.11
343,12,October,24,14,58.33
343,13,November,21,11,52.38
343,14,November,24,12,50.0
344,1,August,24,20,83.33
344,2,August,18,15,83.33
344,3,August,25,21,84.0
344,4,August,23,19,82.61
344,5,September,23,18,78.26
344,6,September,19,15,78.95
344,7,September,18,14,77.78
344,8,September,23,17,73.91
344,9,October,18,13,72.22
344,10,October,22,15,68.18
344,11,October,21,15,71.43
344,12,October,23,16,69.57
344,13,November,22,14,63.64
344,14,November,23,14,60.87
345,1,August,21,18,85.71
345,2,August,18,15,83.33
345,3,August,20,16,80.0
345,4,August,24,18,75.0
345,5,September,20,14,70.0
345,6,September,23,16,69.57
345,7,September,18,12,66.67
345,8,September,23,14,60.87
345,9,October,21,12,57.14
345,10,October,19,10,52.63
345,11,October,24,13,54.17
345,12,October,18,9,50.0
345,13,November,22,9,40.91
345,14,November,19,8,42.11
346,1,August,19,16,84.21
346,2,August,21,18,85.71
346,3,August,19,15,78.95
346,4,August,23,16,69.57
346,5,September,19,13,68.42
346,6,September,24,15,62.5
346,7,September,18,11,61.11
346,8,September,21,13,61.9
346,9,October,21,11,52.38
346,10,October,21,11,52.38
346,11,October,20,9,45.0
346,12,October,25,11,44.0
346,13,November,24,9,37.5
346,14,November,18,6,33.33
347,1,August,23,20,86.96
347,2,August,22,20,90.91
347,3,August,21,19,90.48
347,4,August,18,16,88.89
347,5,September,20,18,90.0
347,6,September,24,22,91.67
347,7,September,25,24,96.0
347,8,September,23,21,91.3
347,9,October,22,20,90.91
347,10,October,19,18,94.74
347,11,October,22,21,95.45
347,12,October,25,24,96.0
347,13,November,25,23,92.0
347,14,November,19,17,89.47
348,1,August,21,19,90.48
348,2,August,21,19,90.48
348,3,August,24,22,91.67
348,4,August,20,17,85.0
348,5,September,24,22,91.67
348,6,September,19,18,94.74
348,7,September,25,23,92.0
348,8,September,23,21,91.3
348,9,October,19,17,89.47
348,10,October,22,20,90.91
348,11,October,20,18,90.0
348,12,October,18,16,88.89
348,13,November,25,23,92.0
348,14,November,21,19,90.48
349,1,August,24,20,83.33
349,2,August,18,15,83.33
349,3,August,20,15,75.0
349,4,August,19,14,73.68
349,5,September,19,14,73.68
349,6,September,24,18,75.0
349,7,September,20,15,75.0
349,8,September,20,15,75.0
349,9,October,20,15,75.0
349,10,October,19,12,63.16
349,11,October,22,15,68.18
349,12,October,24,16,66.67
349,13,November,19,12,63.16
349,14,November,22,14,63.64
350,1,August,25,23,92.0
350,2,August,24,22,91.67
350,3,August,21,20,95.24
350,4,August,23,22,95.65
350,5,September,20,18,90.0
350,6,September,19,18,94.74
350,7,September,22,21,95.45
350,8,September,22,20,90.91
350,9,October,25,24,96.0
350,10,October,24,22,91.67
350,11,October,20,19,95.0
350,12,October,18,17,94.44
350,13,November,19,18,94.74
350,14,November,20,18,90.0
351,1,August,20,17,85.0
351,2,August,18,15,83.33
351,3,August,23,19,82.61
351,4,August,22,18,81.82
351,5,September,18,14,77.78
351,6,September,18,14,77.78
351,7,September,23,17,73.91
351,8,September,18,13,72.22
351,9,October,24,16,66.67
351,10,October,18,13,72.22
351,11,October,18,12,66.67
351,12,October,19,12,63.16
351,13,November,19,12,63.16
351,14,November,20,12,60.0
352,1,August,24,22,91.67
352,2,August,19,17,89.47
352,3,August,21,19,90.48
352,4,August,20,19,95.0
352,5,September,23,21,91.3
352,6,September,19,18,94.74
352,7,September,25,24,96.0
352,8,September,18,16,88.89
352,9,October,24,22,91.67
352,10,October,21,19,90.48
352,11,October,19,17,89.47
352,12,October,23,22,95.65
352,13,November,18,17,94.44
352,14,November,20,18,90.0
353,1,August,22,18,81.82
353,2,August,18,14,77.78
353,3,August,23,18,78.26
353,4,August,22,17,77.27
353,5,September,24,19,79.17
353,6,September,23,18,78.26
353,7,September,22,16,72.73
353,8,September,20,13,65.0
353,9,October,22,15,68.18
353,10,October,23,15,65.22
353,11,October,24,16,66.67
353,12,October,19,12,63.16
353,13,November,20,13,65.0
353,14,November,25,16,64.0
354,1,August,22,20,90.91
354,2,August,24,22,91.67
354,3,August,21,18,85.71
354,4,August,20,15,75.0
354,5,September,21,18,85.71
354,6,September,19,16,84.21
354,7,September,18,14,77.78
354,8,September,20,14,70.0
354,9,October,20,14,70.0
354,10,October,21,16,76.19
354,11,October,22,16,72.73
354,12,October,19,14,73.68
354,13,November,21,15,71.43
354,14,November,19,12,63.16
355,1,August,21,13,61.9
355,2,August,23,14,60.87
355,3,August,18,11,61.11
355,4,August,19,13,68.42
355,5,September,25,17,68.0
355,6,September,23,16,69.57
355,7,September,22,16,72.73
355,8,September,23,17,73.91
355,9,October,24,17,70.83
355,10,October,20,14,70.0
355,11,October,18,14,77.78
355,12,October,19,15,78.95
355,13,November,24,19,79.17
355,14,November,25,20,80.0
356,1,August,25,21,84.0
356,2,August,18,15,83.33
356,3,August,25,21,84.0
356,4,August,22,18,81.82
356,5,September,25,19,76.0
356,6,September,18,14,77.78
356,7,September,18,13,72.22
356,8,September,20,15,75.0
356,9,October,20,15,75.0
356,10,October,21,15,71.43
356,11,October,21,15,71.43
356,12,October,18,12,66.67
356,13,November,24,15,62.5
356,14,November,21,13,61.9
357,1,August,24,19,79.17
357,2,August,23,18,78.26
357,3,August,18,13,72.22
357,4,August,21,15,71.43
357,5,September,20,14,70.0
357,6,September,22,14,63.64
357,7,September,20,12,60.0
357,8,September,25,14,56.0
357,9,October,23,13,56.52
357,10,October,22,12,54.55
357,11,October,21,10,47.62
357,12,October,24,10,41.67
357,13,November,19,8,42.11
357,14,November,22,9,40.91
358,1,August,25,22,88.0
358,2,August,19,16,84.21
358,3,August,19,15,78.95
358,4,August,23,18,78.26
358,5,September,25,19,76.0
358,6,September,24,16,66.67
358,7,September,23,15,65.22
358,8,September,23,15,65.22
358,9,October,22,13,59.09
358,10,October,23,14,60.87
358,11,October,24,14,58.33
358,12,October,18,10,55.56
358,13,November,21,11,52.38
358,14,November,19,9,47.37
359,1,August,24,16,66.67
359,2,August,23,16,69.57
359,3,August,19,13,68.42
359,4,August,25,18,72.0
359,5,September,20,15,75.0
359,6,September,20,16,80.0
359,7,September,21,17,80.95
359,8,September,24,19,79.17
359,9,October,23,19,82.61
359,10,October,25,21,84.0
359,11,October,21,19,90.48
359,12,October,20,18,90.0
359,13,November,20,18,90.0
359,14,November,18,17,94.44
360,1,August,18,16,88.89
360,2,August,25,20,80.0
360,3,August,25,20,80.0
360,4,August,25,19,76.0
360,5,September,23,17,73.91
360,6,September,24,18,75.0
360,7,September,20,14,70.0
360,8,September,23,15,65.22
360,9,October,25,17,68.0
360,10,October,18,11,61.11
360,11,October,25,15,60.0
360,12,October,19,11,57.89
360,13,November,24,14,58.33
360,14,November,18,10,55.56
361,1,August,24,21,87.5
361,2,August,25,23,92.0
361,3,August,21,19,90.48
361,4,August,20,17,85.0
361,5,September,18,16,88.89
361,6,September,24,22,91.67
361,7,September,19,17,89.47
361,8,September,19,17,89.47
361,9,October,22,19,86.36
361,10,October,22,20,90.91
361,11,October,24,22,91.67
361,12,October,25,22,88.0
361,13,November,19,17,89.47
361,14,November,19,17,89.47
362,1,August,19,17,89.47
362,2,August,19,17,89.47
362,3,August,22,21,95.45
362,4,August,23,21,91.3
362,5,September,22,20,90.91
362,6,September,24,23,95.83
362,7,September,20,18,90.0
362,8,September,18,17,94.44
362,9,October,23,22,95.65
362,10,October,22,19,86.36
362,11,October,22,21,95.45
362,12,October,19,18,94.74
362,13,November,22,19,86.36
362,14,November,20,18,90.0
363,1,August,21,20,95.24
363,2,August,23,21,91.3
363,3,August,24,22,91.67
363,4,August,23,21,91.3
363,5,September,22,21,95.45
363,6,September,21,20,95.24
363,7,September,18,16,88.89
363,8,September,22,20,90.91
363,9,October,18,17,94.44
363,10,October,20,18,90.0
363,11,October,24,22,91.67
363,12,October,18,16,88.89
363,13,November,20,18,90.0
363,14,November,22,20,90.91
364,1,August,21,18,85.71
364,2,August,24,21,87.5
364,3,August,24,21,87.5
364,4,August,23,19,82.61
364,5,September,24,21,87.5
364,6,September,23,19,82.61
364,7,September,18,15,83.33
364,8,September,20,17,85.0
364,9,October,21,18,85.71
364,10,October,20,17,85.0
364,11,October,23,19,82.61
364,12,October,19,17,89.47
364,13,November,22,19,86.36
364,14,November,20,17,85.0
365,1,August,24,18,75.0
365,2,August,20,16,80.0
365,3,August,25,19,76.0
365,4,August,18,13,72.22
365,5,September,23,16,69.57
365,6,September,25,17,68.0
365,7,September,23,16,69.57
365,8,September,25,16,64.0
365,9,October,19,12,63.16
365,10,October,20,13,65.0
365,11,October,21,12,57.14
365,12,October,21,13,61.9
365,13,November,18,10,55.56
365,14,November,25,13,52.0
366,1,August,18,11,61.11
366,2,August,21,13,61.9
366,3,August,22,14,63.64
366,4,August,19,12,63.16
366,5,September,24,16,66.67
366,6,September,22,15,68.18
366,7,September,20,15,75.0
366,8,September,19,14,73.68
366,9,October,21,17,80.95
366,10,October,18,14,77.78
366,11,October,19,15,78.95
366,12,October,24,18,75.0
366,13,November,22,18,81.82
366,14,November,19,16,84.21
367,1,August,22,20,90.91
367,2,August,19,16,84.21
367,3,August,22,18,81.82
367,4,August,24,19,79.17
367,5,September,21,16,76.19
367,6,September,23,16,69.57
367,7,September,24,17,70.83
367,8,September,25,16,64.0
367,9,October,25,16,64.0
367,10,October,22,13,59.09
367,11,October,19,12,63.16
367,12,October,22,12,54.55
367,13,November,19,10,52.63
367,14,November,19,8,42.11
368,1,August,19,17,89.47
368,2,August,23,19,82.61
368,3,August,19,15,78.95
368,4,August,22,18,81.82
368,5,September,25,20,80.0
368,6,September,24,18,75.0
368,7,September,24,19,79.17
368,8,September,22,16,72.73
368,9,October,23,16,69.57
368,10,October,19,13,68.42
368,11,October,19,13,68.42
368,12,October,25,17,68.0
368,13,November,23,16,69.57
368,14,November,22,15,68.18
369,1,August,23,21,91.3
369,2,August,25,23,92.0
369,3,August,21,19,90.48
369,4,August,24,23,95.83
369,5,September,25,23,92.0
369,6,September,25,23,92.0
369,7,September,21,20,95.24
369,8,September,22,22,100.0
369,9,October,20,19,95.0
369,10,October,24,22,91.67
369,11,October,20,18,90.0
369,12,October,22,21,95.45
369,13,November,22,22,100.0
369,14,November,23,22,95.65
370,1,August,21,18,85.71
370,2,August,24,21,87.5
370,3,August,24,21,87.5
370,4,August,23,20,86.96
370,5,September,25,23,92.0
370,6,September,24,22,91.67
370,7,September,18,16,88.89
370,8,September,25,22,88.0
370,9,October,22,19,86.36
370,10,October,18,15,83.33
370,11,October,25,22,88.0
370,12,October,24,21,87.5
370,13,November,25,23,92.0
370,14,November,22,20,90.91
371,1,August,25,22,88.0
371,2,August,24,20,83.33
371,3,August,18,15,83.33
371,4,August,23,17,73.91
371,5,September,25,18,72.0
371,6,September,19,13,68.42
371,7,September,22,14,63.64
371,8,September,22,13,59.09
371,9,October,22,13,59.09
371,10,October,21,11,52.38
371,11,October,22,11,50.0
371,12,October,25,11,44.0
371,13,November,25,10,40.0
371,14,November,19,7,36.84
372,1,August,18,15,83.33
372,2,August,24,20,83.33
372,3,August,21,18,85.71
372,4,August,20,17,85.0
372,5,September,19,16,84.21
372,6,September,19,16,84.21
372,7,September,22,19,86.36
372,8,September,25,20,80.0
372,9,October,25,21,84.0
372,10,October,18,16,88.89
372,11,October,23,19,82.61
372,12,October,19,16,84.21
372,13,November,25,21,84.0
372,14,November,22,18,81.82
373,1,August,25,16,64.0
373,2,August,22,15,68.18
373,3,August,23,17,73.91
373,4,August,20,14,70.0
373,5,September,22,15,68.18
373,6,September,25,18,72.0
373,7,September,22,17,77.27
373,8,September,25,19,76.0
373,9,October,22,17,77.27
373,10,October,21,17,80.95
373,11,October,25,21,84.0
373,12,October,22,18,81.82
373,13,November,25,21,84.0
373,14,November,18,16,88.89
374,1,August,20,17,85.0
374,2,August,24,21,87.5
374,3,August,22,20,90.91
374,4,August,24,22,91.67
